model,rank,feature,shap_value,feature_value
XGBoost-biophysical,1,cdr3_charge,-3.553593158721924,4.000199794769287
XGBoost-biophysical,1,cdr3_charge,-3.3779313564300537,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,-3.506763696670532,4.182300090789795
XGBoost-biophysical,1,cdr3_charge,1.3744874000549316,-2.996799945831299
XGBoost-biophysical,1,cdr3_charge,-3.4807722568511963,4.091700077056885
XGBoost-biophysical,1,cdr3_charge,1.3899650573730469,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,1.134435534477234,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,-3.31787633895874,3.091399908065796
XGBoost-biophysical,1,cdr3_charge,1.0893577337265017,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,1.4128600358963013,-2.9964001178741455
XGBoost-biophysical,1,cdr3_charge,1.496212601661682,-2.9964001178741455
XGBoost-biophysical,1,cdr3_charge,0.8124377727508545,1.0012999773025513
XGBoost-biophysical,1,cdr3_charge,-3.242922306060791,5.000100135803223
XGBoost-biophysical,1,cdr3_charge,-0.4962692558765411,1.182600021362305
XGBoost-biophysical,1,cdr3_charge,1.281575322151184,-0.9972000122070312
XGBoost-biophysical,1,cdr3_charge,-3.4689979553222656,3.1826000213623047
XGBoost-biophysical,1,cdr3_charge,1.1369168758392334,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,1.11841881275177,0.0917000025510788
XGBoost-biophysical,1,cdr3_charge,-2.9723308086395264,3.000499963760376
XGBoost-biophysical,1,cdr3_charge,1.2506638765335083,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,-2.69470739364624,3.0007998943328857
XGBoost-biophysical,1,cdr3_charge,1.3223820924758911,-3.9955999851226807
XGBoost-biophysical,1,cdr3_charge,-3.5507771968841553,4.091400146484375
XGBoost-biophysical,1,cdr3_charge,-2.7856252193450928,3.0007998943328857
XGBoost-biophysical,1,cdr3_charge,1.1360477209091189,0.0917000025510788
XGBoost-biophysical,1,cdr3_charge,-2.621948003768921,2.182300090789795
XGBoost-biophysical,1,cdr3_charge,1.4117333889007568,-3.9951000213623047
XGBoost-biophysical,1,cdr3_charge,1.367322325706482,-2.996799945831299
XGBoost-biophysical,1,cdr3_charge,1.215298771858215,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,1.0442277193069458,0.0925000011920929
XGBoost-biophysical,1,cdr3_charge,-3.3494315147399902,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,1.2089722156524658,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,1.2749218940734863,-1.997599959373474
XGBoost-biophysical,1,cdr3_charge,-0.3727605044841766,1.1822999715805054
XGBoost-biophysical,1,cdr3_charge,1.2534570693969729,-1.9972000122070312
XGBoost-biophysical,1,cdr3_charge,1.2813453674316406,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,-2.7822794914245605,2.182300090789795
XGBoost-biophysical,1,cdr3_charge,1.1767189502716064,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,1.3391820192337036,-1.9972000122070312
XGBoost-biophysical,1,cdr3_charge,-2.8342206478118896,3.000499963760376
XGBoost-biophysical,1,cdr3_charge,-3.311760425567627,3.091399908065796
XGBoost-biophysical,1,cdr3_charge,0.7407755851745605,1.0008000135421753
XGBoost-biophysical,1,cdr3_charge,1.3392422199249268,-1.997599959373474
XGBoost-biophysical,1,cdr3_charge,-3.003805637359619,4.091700077056885
XGBoost-biophysical,1,cdr3_charge,-3.131162166595459,4.000199794769287
XGBoost-biophysical,1,cdr3_charge,-3.108140468597412,5.000500202178955
XGBoost-biophysical,1,cdr3_charge,1.2715942859649658,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,1.5323190689086914,-1.9972000122070312
XGBoost-biophysical,1,cdr3_charge,1.484346628189087,-0.9980000257492064
XGBoost-biophysical,1,cdr3_charge,1.2913552522659302,-1.9972000122070312
XGBoost-biophysical,1,cdr3_charge,-1.3963450193405151,2.0917000770568848
XGBoost-biophysical,1,cdr3_charge,0.6867784857749939,1.0016000270843506
