model,true_label,pred_prob,shap_cdr3_length,shap_cdr3_pi,shap_cdr3_charge,shap_cdr3_hydrophobicity,shap_cdr3_aromaticity,shap_cdr3_instability,shap_cdr3_frac_charged,shap_cdr3_frac_hydrophobic,shap_cdr3_D,shap_cdr3_E,shap_cdr3_R,shap_cdr3_K,shap_cdr3_H,shap_cdr3_W,shap_cdr3_Y,shap_cdr3_F,shap_cdr3_G,shap_cdr3_P,shap_cdr3_C,shap_vh_length,shap_vh_cdr3_length_ratio,shap_vh_charge,shap_vh_hydrophobicity,fval_cdr3_length,fval_cdr3_pi,fval_cdr3_charge,fval_cdr3_hydrophobicity,fval_cdr3_aromaticity,fval_cdr3_instability,fval_cdr3_frac_charged,fval_cdr3_frac_hydrophobic,fval_cdr3_D,fval_cdr3_E,fval_cdr3_R,fval_cdr3_K,fval_cdr3_H,fval_cdr3_W,fval_cdr3_Y,fval_cdr3_F,fval_cdr3_G,fval_cdr3_P,fval_cdr3_C,fval_vh_length,fval_vh_cdr3_length_ratio,fval_vh_charge,fval_vh_hydrophobicity
XGBoost-biophysical,1,,-0.0088062025606632,0.6288732886314392,0.4235340058803558,0.1609005630016327,-0.2341308444738388,-0.0617114342749118,-0.2122088074684143,-0.3384540677070617,0.1708415895700454,0.0233907960355281,0.2291935831308365,0.0487009100615978,-0.0078397942706942,-1.982394456863403,-0.2069963812828064,0.004209135659039,-0.1249258890748024,0.2447142899036407,0.0,-0.3793318271636963,0.1821570694446563,0.2087845653295517,0.7907747626304626,14.0,3.997999906539917,-0.9983999729156494,-0.3357000052928924,0.2856999933719635,47.82899856567383,0.2143000066280365,0.428600013256073,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,122.0,8.714300155639648,2.0083999633789062,-0.3115000128746032
XGBoost-biophysical,0,,-0.3278637826442718,0.7560325264930725,0.4529612362384796,0.1704811453819275,0.2963930070400238,0.03968470916152,0.00237348373048,-0.2319607585668563,-0.3155332505702972,0.0535135231912136,0.1549198925495147,0.0504355318844318,0.0039929668419063,-2.251927137374878,-0.0607710443437099,-0.0257307477295398,-0.0013538507046177,0.2538906335830688,0.0,-0.4131620526313782,-0.4011292159557342,0.6273016929626465,0.0207245890051126,16.0,3.8289999961853023,-1.9967000484466553,-0.5687999725341797,0.25,43.099998474121094,0.25,0.4375,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,122.0,7.625,-0.9904000163078308,-0.1704999953508377
XGBoost-biophysical,0,,-0.2472499012947082,-1.82413387298584,-1.5181212425231934,0.3837371170520782,-0.9569159150123596,0.1351890712976455,-0.0677906796336174,0.1028413698077201,-0.3562708795070648,-0.0001647455210331,-0.1702678948640823,-1.007996678352356,-0.013081356883049,-2.0236425399780273,0.2027286887168884,0.01609892770648,-0.069969929754734,-0.2375055402517318,0.0,-0.2919808030128479,-0.2809170186519623,-0.6033982038497925,0.0084557440131902,16.0,11.335000038146973,2.000499963760376,-0.3562000095844269,0.375,43.099998474121094,0.25,0.375,1.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,122.0,7.625,3.0069000720977783,-0.1565999984741211
XGBoost-biophysical,1,,-0.2632431387901306,0.4213347136974334,0.4081878066062927,-0.0500196702778339,0.2520545423030853,0.0033645583316683,0.0898546054959297,-0.0105180349200963,0.5456224083900452,0.07114939391613,0.1387842446565628,0.0559466332197189,-0.0026060596574097,0.7455779910087585,0.0160869490355253,0.0006877589039504,0.007026417646557,-0.0986455082893371,0.0,-0.0786006301641464,-0.1974462419748306,-0.4911189675331116,0.1240779608488082,15.0,3.4800000190734863,-3.9955999851226807,-1.3066999912261963,0.2000000029802322,58.14699935913086,0.4000000059604645,0.3332999944686889,4.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,121.0,8.066699981689453,-2.9890999794006348,-0.2727000117301941
XGBoost-biophysical,1,,0.2324081361293792,0.4282041490077972,0.3626646995544433,0.008847682736814,0.5481071472167969,-0.3836915791034698,0.4511220455169678,0.2059818804264068,0.3905219435691833,0.0403570048511028,0.1570767909288406,0.0612400248646736,-0.0246599130332469,0.5031154155731201,0.0544244907796382,0.0209776479750871,0.1038818210363388,-0.1639198958873748,0.0,0.5565087795257568,0.4299041032791137,-0.5598576068878174,0.3225280046463012,12.0,3.5989999771118164,-2.9964001178741455,-0.8833000063896179,0.25,70.18299865722656,0.416700005531311,0.25,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,118.0,9.83329963684082,-1.9901000261306765,-0.1889999955892563
XGBoost-biophysical,1,,0.1913055330514907,0.6406838893890381,0.4198260903358459,-0.1740837544202804,0.766584575176239,0.2361232191324234,0.1049919947981834,0.1857109665870666,0.1068997830152511,0.0448230691254138,0.1325241029262542,0.0626626387238502,-0.0172749403864145,0.8284240365028381,0.0734288319945335,0.004510298371315,-0.0344325564801692,-0.1570331901311874,0.0,0.425487756729126,0.2331115454435348,0.7368443012237549,0.2005164474248886,13.0,3.7730000019073486,-1.9972000122070312,-0.7077000141143799,0.2308000028133392,50.737998962402344,0.3077000081539154,0.3077000081539154,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,119.0,9.153800010681152,-0.9907000064849854,-0.1898999959230423
XGBoost-biophysical,1,,0.226578339934349,0.5608486533164978,0.3390447497367859,-0.1507252305746078,0.5817163586616516,0.2218175530433654,0.0573695115745067,0.3033224046230316,0.395718514919281,0.0118652861565351,0.1825928390026092,0.0620228201150894,-0.0147543204948306,0.5836532115936279,0.0728735774755477,0.0080051813274621,0.0396826602518558,0.3099237084388733,0.0,0.3401795029640198,0.2720120251178741,-0.1178738698363304,0.3719289898872375,13.0,3.7200000286102295,-1.997599959373474,-1.0231000185012815,0.2308000028133392,80.36900329589844,0.3077000081539154,0.2308000028133392,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,119.0,9.153800010681152,-0.991599977016449,-0.3454000055789947
XGBoost-biophysical,1,,0.2859331369400024,0.5221981406211853,0.311832070350647,0.7096228003501892,0.3284597992897033,0.192127376794815,0.0868408009409904,0.3619879782199859,-0.1941188722848892,0.0051579871214926,0.1459218710660934,0.073297195136547,-0.0144525654613971,0.9732598662376404,-0.0376134365797042,0.0278167258948087,0.1844702214002609,-0.1645091623067855,0.0,0.7723618149757385,0.526486337184906,0.264543741941452,-0.0476033985614776,12.0,4.083000183105469,-0.9980000257492064,-0.2167000025510788,0.25,54.132999420166016,0.25,0.3332999944686889,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,118.0,9.83329963684082,0.0082999998703598,-0.1212000027298927
XGBoost-biophysical,1,,0.3722470104694366,0.1684911549091339,0.1486724913120269,0.2331404387950897,0.3456723988056183,0.1430740803480148,-0.0278378408402204,0.4106028974056244,-0.1846684217453003,0.001614348264411,0.1309427320957183,0.0753489881753921,0.1240729391574859,0.964140772819519,0.0260542146861553,0.0295086130499839,0.1657006442546844,-0.1466234028339386,0.0,0.8519523739814758,0.5934967994689941,0.1633990108966827,0.0164213068783283,12.0,5.183000087738037,-0.9070000052452089,-0.3833000063896179,0.25,54.132999420166016,0.3332999944686889,0.3332999944686889,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,118.0,9.83329963684082,0.099200002849102,-0.1380999982357025
XGBoost-biophysical,0,,-0.2655425369739532,0.0050218999385833,-0.0006884225294925,0.0565043576061725,0.2576688528060913,-0.0342333503067493,0.0219584722071886,0.1588317304849624,0.121449090540409,-0.0007672263891436,-0.0620726123452186,0.061452493071556,0.0013038597535341,1.3546655178070068,-0.0186562556773424,-0.0578253082931041,-0.0875630378723144,0.3438158333301544,0.0,-0.2970485091209411,-0.2975057363510132,0.1769807338714599,0.1851533949375152,16.0,6.11899995803833,0.0015999999595806,-0.6563000082969666,0.25,55.13800048828125,0.25,0.3125,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,122.0,7.625,1.0080000162124634,-0.1958999931812286
XGBoost-biophysical,0,,-0.3650688230991363,0.5247517228126526,0.2750646770000458,0.2708228528499603,0.0785800218582153,-0.02256322465837,-0.3130492269992828,-0.4533251821994781,-0.0370979905128479,-0.0326355174183845,0.1491349041461944,0.0410055294632911,-1.0148098226636648e-05,-2.225221633911133,-0.1469687521457672,-0.0464879870414733,-0.2457112222909927,-0.3281060755252838,0.0,-0.3806421458721161,-0.4544446170330047,-0.0119631364941596,-0.0184369198977947,16.0,3.997999906539917,-0.9983999729156494,0.4124999940395355,0.25,55.13800048828125,0.1875,0.5,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,122.0,7.625,0.0078999996185302,-0.0417999997735023
XGBoost-biophysical,0,,-0.7708063721656799,-0.0341640226542949,-0.0866268649697303,0.6361983418464661,0.0036875524092465,0.2209592759609222,-0.0403337478637695,0.2750684022903442,-0.2904267609119415,-0.0003910271043423,0.1398547142744064,0.044985007494688,0.0259554628282785,-2.564818859100342,0.3175340592861175,0.0100803505629301,-0.1544676125049591,-0.2735138535499573,0.0,-0.4241966605186462,-0.8969996571540833,0.0590233989059925,-0.1917691230773925,18.0,5.183000087738037,-0.9070000052452089,-0.2222000062465667,0.2777999937534332,39.422000885009766,0.2222000062465667,0.3332999944686889,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,124.0,6.888899803161621,0.0993999987840652,-0.1403000056743621
XGBoost-biophysical,0,,-0.2557971477508545,-1.7599890232086182,-1.5032764673233032,-0.1003578752279281,-0.3138818740844726,-0.4332727789878845,0.0935796722769737,0.1240207999944686,-0.2517707943916321,0.0751048400998115,-0.896882176399231,0.0421696491539478,-0.0208709612488746,-2.4742391109466553,-0.1027916595339775,0.0099312895908951,-0.0602575056254863,-0.2092308700084686,0.0,-0.2750824391841888,-0.2520787119865417,-0.6212620735168457,0.372977614402771,16.0,12.02299976348877,2.002000093460083,-0.949999988079071,0.3125,114.6999969482422,0.375,0.375,1.0,1.0,4.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,122.0,7.625,3.0083000659942627,-0.2205000072717666
XGBoost-biophysical,0,,-0.2827129065990448,0.07697594165802,0.0311823561787605,-0.1253126859664917,0.3090646862983703,-0.0417585745453834,-0.3190312385559082,0.2762904465198517,-0.2837927043437958,-0.0304400119930505,0.1318847239017486,0.0601130276918411,0.0097275087609887,1.2127039432525637,0.2446862459182739,0.0131933744996786,-0.0374262444674968,0.0767617896199226,0.0,-0.2687230110168457,-0.5259179472923279,-0.0060783410444855,-0.2246320247650146,17.0,5.98199987411499,0.0007999999797903,-0.5940999984741211,0.2353000044822693,52.48199844360352,0.1176000013947486,0.2940999865531921,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,123.0,7.235300064086914,1.0068000555038452,-0.3080999851226806
XGBoost-biophysical,1,,-0.7470619082450867,0.6190894246101379,0.4085919260978699,0.6076619625091553,-0.0381026826798915,0.0366831719875335,0.0223589651286602,0.1895916312932968,0.4200760126113891,0.035409465432167,0.1397354751825332,0.049645397812128,-0.0032131276093423,0.9584432244300842,0.4070777893066406,0.0088065983727574,-0.0171986799687147,-0.2818720936775207,0.0,-0.1908083707094192,-0.8182802200317383,-0.1020233109593391,0.0141394333913922,18.0,3.7200000286102295,-1.997599959373474,-0.166700005531311,0.2777999937534332,50.12200164794922,0.2222000062465667,0.3332999944686889,3.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,124.0,6.888899803161621,-0.9912999868392944,-0.1185000017285347
XGBoost-biophysical,1,,-0.7591781616210938,0.5849732160568237,0.3419352769851684,0.1754775792360305,-0.3484369814395904,0.3025310039520263,0.0338919088244438,0.1040656715631485,0.1066363900899887,-0.0221206005662679,0.1477294564247131,0.0490714460611343,0.0034016207791864,1.123798966407776,0.3347867131233215,-0.0058173122815787,-0.0955504551529884,0.3669438660144806,0.0,-0.1569160968065261,-0.8326373100280762,0.632116436958313,-0.0926082208752632,18.0,3.7730000019073486,-1.9972000122070312,-0.6444000005722046,0.3332999944686889,39.422000885009766,0.2222000062465667,0.2777999937534332,2.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,124.0,6.888899803161621,-0.9907000064849854,-0.2016000002622604
XGBoost-biophysical,1,,0.1385563015937805,0.441798061132431,0.3793425559997558,-0.1599562615156173,-0.0715860202908515,-0.8257047533988953,0.5982630252838135,0.1528204381465912,0.3243719041347503,0.074483647942543,0.2009171545505523,0.0518988594412803,-0.0142008140683174,0.3533862829208374,-0.1301833242177963,-0.0719145610928535,-0.0059162969700992,-0.0931776687502861,0.0,0.4263659119606018,-0.0916488021612167,0.5555413961410522,0.3133765161037445,10.0,3.5989999771118164,-2.9964001178741455,-0.9900000095367432,0.3000000119209289,116.91999816894533,0.5,0.3000000119209289,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,118.0,11.800000190734863,0.0104000000283122,-0.366100013256073
XGBoost-biophysical,1,,-0.1593633741140365,0.5528156757354736,0.344607263803482,0.393334150314331,0.4794900119304657,0.2931296825408935,-0.0738815665245056,0.3377447724342346,0.1767065376043319,0.0425175428390502,0.2139418125152588,0.0633997172117233,-0.0013666125014424,1.2281252145767212,-0.0445897132158279,0.0239637568593025,-0.2055018991231918,-0.2473864406347274,0.0,-0.179983913898468,-0.2008672058582306,-0.2752088904380798,0.2549743056297302,16.0,3.997999906539917,-0.9983999729156494,0.4625000059604645,0.1875,43.099998474121094,0.1875,0.375,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,122.0,7.625,3.0971999168395996,-0.2148000001907348
XGBoost-biophysical,1,,0.7407582402229309,0.7254717350006104,0.4779190123081207,0.3054098784923553,0.1445946246385574,0.06515584141016,0.2894216775894165,0.0560193434357643,0.0959675088524818,-0.0175388362258672,0.2395893633365631,0.050997644662857,-0.0113746458664536,-0.9902834892272948,-0.1371874511241912,0.0752985849976539,0.166432112455368,-0.0867112576961517,0.0,0.5917508006095886,0.5647951364517212,0.0881716236472129,0.2214956432580948,11.0,3.997999906539917,-0.9983999729156494,0.1181999966502189,0.2727000117301941,58.14500045776367,0.2727000117301941,0.4544999897480011,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,119.0,10.81820011138916,2.0083999633789062,-0.2689000070095062
XGBoost-biophysical,1,,-0.1227140426635742,0.5757800340652466,0.3075782358646393,0.5586980581283569,0.661054790019989,0.3346352279186249,0.2108655869960785,0.0961675196886062,0.1093438640236854,-0.0091733448207378,0.1319330781698227,0.0600969120860099,0.016552722081542,1.0657212734222412,-0.1337792724370956,0.0141188064590096,0.1639311909675598,0.2793779671192169,0.0,-0.0166075341403484,-0.3437468707561493,-0.258143663406372,0.2008187770843505,17.0,3.640000104904175,-2.9958999156951904,-0.2705999910831451,0.1176000013947486,41.15299987792969,0.2940999865531921,0.4117999970912933,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,123.0,7.235300064086914,-1.98989999294281,-0.263399988412857
XGBoost-biophysical,1,,0.3855707049369812,0.379056304693222,0.307186484336853,-0.1518135964870453,0.3600427210330963,-0.0966172069311142,0.137366235256195,0.2269096672534942,0.2005314975976944,-0.0063686808571219,0.2612260580062866,0.0622919984161853,0.1174517795443534,0.6607070565223694,-0.1288525909185409,0.0392629541456699,0.1054293662309646,0.1418997198343277,0.0,0.4569683074951172,0.0547793097794055,-0.5762680768966675,0.1506620347499847,11.0,5.13100004196167,-0.9075000286102296,-1.0544999837875366,0.1817999929189682,58.14500045776367,0.3635999858379364,0.2727000117301941,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,119.0,10.81820011138916,2.099299907684326,-0.3772999942302704
XGBoost-biophysical,1,,0.0085489358752965,0.5747166872024536,0.3987600207328796,0.4324786961078644,0.4594726264476776,0.2575673758983612,-0.0556511878967285,0.4635974466800689,0.139056384563446,0.0589094050228595,0.1570377349853515,0.0627801790833473,-0.014708986505866,1.1105413436889648,-0.0486846715211868,0.0113378372043371,0.237322062253952,0.305119901895523,0.0,0.2082146257162094,0.0103758908808231,0.2461690455675125,0.0416489876806736,14.0,3.997999906539917,-0.9983999729156494,-0.1571000069379806,0.2143000066280365,61.58599853515625,0.2143000066280365,0.3571000099182129,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,120.0,8.571399688720703,0.0080000003799796,-0.1299999952316284
XGBoost-biophysical,1,,0.104808859527111,0.1224467530846595,0.6275336146354675,0.0226210933178663,-0.1000918671488761,-0.0182682424783706,0.6746780276298523,0.7605251669883728,0.6869156360626221,-0.0037418885622173,0.2190643548965454,0.0469399057328701,-0.0136085208505392,-0.9121519327163696,-0.0385970100760459,0.0076932678930461,0.0116654308512806,-0.1524880677461624,0.0,-0.4171062707901001,0.2480171024799347,0.2386956363916397,0.5682870149612427,14.0,3.4140000343322754,-4.99429988861084,-1.592900037765503,0.2856999933719635,61.58599853515625,0.5,0.2143000066280365,4.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,122.0,8.714300155639648,-1.987499952316284,-0.455700010061264
XGBoost-biophysical,1,,-0.0435239523649215,0.4987253844738006,0.2941709458827972,0.1368871927261352,0.3771756291389465,-0.2043451070785522,-0.1910616308450698,-0.236193373799324,0.1419302076101303,0.0373351350426673,0.1223925799131393,0.0600004829466342,-0.0128654958680272,1.0471230745315552,-0.1468836963176727,0.0045752441510558,-0.334331601858139,0.2738638520240783,0.0,0.2048493921756744,0.0078076608479022,0.0747958347201347,-0.0020728693343698,14.0,3.997999906539917,-0.9983999729156494,-0.1429000049829483,0.2143000066280365,47.82899856567383,0.2143000066280365,0.428600013256073,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,120.0,8.571399688720703,0.0080000003799796,-0.1282999962568283
XGBoost-biophysical,1,,-0.0096225272864103,0.7091114521026611,0.5019648671150208,0.0392094813287258,-0.0795814618468284,0.0861107781529426,-0.1623789966106414,0.2859876155853271,0.1928439885377884,0.0110127516090869,0.1765382885932922,0.0473286993801593,-0.0038226256147027,-1.7605444192886353,-0.0959551408886909,-0.0020155129022896,0.1797490715980529,-0.2439120709896087,0.0,0.3368849456310272,-0.0906078964471817,0.6452051401138306,1.0533545017242432,14.0,3.997999906539917,-0.9983999729156494,-0.6499999761581421,0.2856999933719635,47.82899856567383,0.2143000066280365,0.2856999933719635,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,120.0,8.571399688720703,0.0098999999463558,-0.3267000019550323
XGBoost-biophysical,1,,-0.1446651965379715,0.388566255569458,0.2140827625989914,0.504706859588623,0.8310491442680359,0.40699103474617,-0.1206743419170379,0.4037118554115295,-0.2926778495311737,-0.0069869868457317,0.1425325870513916,0.0662401542067527,0.0093407901003956,1.3708429336547852,-0.079967126250267,-0.001450520241633,0.2154270410537719,0.2130365222692489,0.0,-0.1340788006782531,-0.3399016261100769,0.1418375521898269,0.1391180008649826,17.0,4.083000183105469,-0.9980000257492064,-0.1118000000715255,0.176499992609024,41.15299987792969,0.176499992609024,0.3528999984264374,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,123.0,7.235300064086914,0.0082999998703598,-0.1106000021100044
XGBoost-biophysical,1,,-0.1133020594716072,0.0968753471970558,0.0653495639562606,0.6498886346817017,1.0729973316192627,0.3653005361557007,0.0630429908633232,0.1045621782541275,0.1280881762504577,0.016979657113552,-0.028650963678956,0.0661947354674339,0.0127636371180415,1.414431095123291,-0.1180791109800338,0.0709475502371788,-0.0673955827951431,0.2593605816364288,0.0,-0.1612057387828827,-0.355259895324707,0.2685807943344116,0.0864259824156761,17.0,6.11899995803833,0.0015999999595806,-0.1647000014781952,0.1176000013947486,41.15299987792969,0.2353000044822693,0.4117999970912933,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,123.0,7.235300064086914,1.0078999996185305,-0.1178999990224838
XGBoost-biophysical,0,,-0.3431049883365631,-1.4651347398757937,-1.241713285446167,-0.3566214144229889,-0.285575658082962,0.014097343198955,0.1077338680624961,-0.0817887336015701,0.1195823028683662,-0.0379944071173667,-0.892765998840332,0.038923442363739,-0.0104951336979866,-2.7264795303344727,-0.0828634798526763,0.0107860276475548,0.0719469636678695,0.0395707860589027,0.0,-0.3044258952140808,-0.4514659345149994,-0.2099230140447616,0.1480032056570053,17.0,10.010000228881836,1.0016000270843506,-1.194100022315979,0.2940999865531921,52.48199844360352,0.2940999865531921,0.4117999970912933,2.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,123.0,7.235300064086914,2.007999897003174,-0.2739999890327453
XGBoost-biophysical,1,,-0.1441798061132431,0.5338174104690552,0.3306326270103454,0.4772329032421112,0.9722813367843628,0.2417795211076736,-0.0709241852164268,-0.2775026559829712,0.1238328367471695,0.0683012530207634,0.1343872398138046,0.0592030063271522,0.0119167417287826,1.2134296894073486,-0.0806771367788314,0.0128196347504854,-0.2367210239171981,0.303838312625885,0.0,-0.1551976948976516,-0.1523681432008743,0.234581857919693,-0.0810171216726303,16.0,3.997999906539917,-0.9983999729156494,0.193800002336502,0.125,43.099998474121094,0.1875,0.4375,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,122.0,7.625,0.0076000001281499,-0.2025000005960464
XGBoost-biophysical,1,,0.0183033365756273,0.3994994163513183,0.3220196664333343,0.037398274987936,0.2794339954853058,0.1456345617771148,0.0058930283412337,0.0316980145871639,0.0680439099669456,0.0021128666121512,0.1160719841718673,0.0582084544003009,-0.0087677165865898,0.7980049848556519,-0.1293806433677673,-0.0111551629379391,0.09599419683218,-0.2736062109470367,0.0,0.0974955931305885,0.0251269061118364,-0.3527799248695373,-0.056183323264122,14.0,3.640000104904175,-2.9958999156951904,-0.6428999900817871,0.1429000049829483,47.82899856567383,0.3571000099182129,0.2856999933719635,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,120.0,8.571399688720703,-1.9895999431610107,-0.1724999994039535
XGBoost-biophysical,1,,-0.1309238523244857,0.634204626083374,0.3677578270435333,-0.0382454507052898,-0.1731644868850708,0.0298348441720008,0.1730702966451645,0.0958752855658531,0.0707718804478645,0.0483085326850414,0.1724206060171127,0.0539636351168155,0.0048347036354243,1.1474180221557615,0.1044600680470466,0.0914070978760719,0.1966161280870437,0.0921517759561538,0.0,-0.0409137271344661,-0.3733453154563904,-0.1246649250388145,0.3533022701740265,17.0,3.7730000019073486,-1.9972000122070312,-0.8765000104904175,0.2940999865531921,72.89399719238281,0.2353000044822693,0.2940999865531921,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,123.0,7.235300064086914,-0.9908999800682068,-0.2162999957799911
XGBoost-biophysical,1,,-0.1770903170108795,0.3737143278121948,0.2246723026037216,0.4441676735877991,0.4056309461593628,0.2097332030534744,-0.1678578555583953,0.3241599202156067,-0.3095046579837799,0.00215734844096,0.1502077430486679,0.063934713602066,0.0062534688040614,1.3229955434799194,-0.0922696441411972,-0.0054835113696753,-0.2313415110111236,-0.2541645467281341,0.0,-0.2016700357198715,-0.1530722677707672,0.1185669228434562,0.0138191664591431,16.0,4.083000183105469,-0.9980000257492064,-0.1375000029802322,0.1875,43.099998474121094,0.1875,0.25,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,122.0,7.625,0.0082999998703598,-0.1138999983668327
XGBoost-biophysical,1,,0.2432103157043457,0.5538597702980042,0.3462525010108948,0.5419232845306396,-0.3028353750705719,0.1765493601560592,0.0938735082745552,0.3573301136493683,-0.1857959181070327,0.0458100028336048,0.1676939129829406,0.0702627599239349,-0.0123710082843899,0.9921507835388184,-0.0740024968981742,-0.0460763536393642,0.1965764611959457,-0.1034694984555244,0.0,0.6746903657913208,0.4739416539669037,0.3332411646842956,-0.069049172103405,12.0,4.083000183105469,-0.9980000257492064,-0.0666999965906143,0.3332999944686889,54.132999420166016,0.25,0.3332999944686889,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,118.0,9.83329963684082,0.0082999998703598,-0.1058999970555305
XGBoost-biophysical,1,,0.0791175216436386,0.7944245338439941,0.5012181401252747,0.1327123045921325,-0.006612155586481,-0.6055710911750793,0.4312368631362915,0.0981051102280616,0.5089922547340393,0.0374627150595188,0.1997266411781311,0.0565294362604618,0.0432723611593246,0.7554747462272644,0.0094877313822507,0.059944562613964,0.0047983336262404,0.2344024777412414,0.0,-0.2719099521636963,0.2494958341121673,0.5234822034835815,0.3421003222465515,14.0,3.818000078201294,-3.9047000408172607,-1.392899990081787,0.2856999933719635,100.12899780273438,0.5,0.2856999933719635,4.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,122.0,8.714300155639648,-0.8978999853134155,-0.4327999949455261
XGBoost-biophysical,1,,-0.2586081624031067,-1.0636695623397827,-0.6360601186752319,0.3303573727607727,0.3914910554885864,0.194838061928749,0.0642381086945533,0.2363574504852295,-0.2763251364231109,-0.002164933597669,-0.0732749626040458,0.0786477103829383,0.0018029989441856,1.2128568887710571,-0.0359240137040615,0.0209782384335994,-0.1090220808982849,0.255937784910202,0.0,0.2101722806692123,-0.3148055374622345,-0.5302201509475708,0.4224944114685058,15.0,10.098999977111816,1.0008000135421753,-0.4600000083446502,0.2000000029802322,45.30699920654297,0.2000000029802322,0.3332999944686889,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,120.0,8.0,3.0954999923706055,-0.2467000037431717
XGBoost-biophysical,0,,-0.6267790198326111,-1.352685809135437,-1.2050126791000366,-0.3090940713882446,0.8235519528388977,-0.0173364449292421,0.0778341591358184,-0.1766293197870254,0.0323749408125877,0.0163199044764041,-0.946343719959259,0.0390815958380699,-0.0013827756047248,-2.0258069038391113,-0.1171539947390556,0.0237208120524883,-0.0476174652576446,0.0638943165540695,0.0,-0.3223648369312286,-0.6822212934494019,-0.1893038153648376,0.2047132402658462,18.0,10.010000228881836,1.0016000270843506,-0.7444000244140625,0.1111000031232833,60.821998596191406,0.2777999937534332,0.4444000124931335,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,124.0,6.888899803161621,2.007999897003174,-0.2161000072956085
XGBoost-biophysical,0,,-0.5224907398223877,-2.0888845920562744,-1.7041610479354858,-0.3253245651721954,0.1292287111282348,-0.0251176804304122,-0.1297137588262558,0.3691821098327636,-0.2278296798467636,-0.0344071723520755,-0.8887048959732056,-0.9787304997444152,-0.0171031635254621,0.7633631229400635,0.082264207303524,0.0115349702537059,-0.0090240482240915,0.1676317602396011,0.0,-0.3409307897090912,-0.5253782868385315,-1.0391722917556765,0.1033182218670845,20.0,12.678000450134276,5.000500202178955,-1.6749999523162842,0.2000000029802322,74.75,0.3499999940395355,0.2000000029802322,1.0,0.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,126.0,6.300000190734863,6.008299827575684,-0.504800021648407
